#                                                                       --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                   accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------         -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Sfam_335527          -          gi|9798391|emb|CAC03538.1| -             0.0094   19.0   0.7     0.013   18.5   0.7   1.1   1   0   0   1   1   1   1 -
Sfam_13850           -          gi|1652868|dbj|BAA17786.1| -           5.4e-179  600.3   0.0  6.5e-179  600.0   0.0   1.0   1   0   0   1   1   1   1 -
Sfam_4694            -          gi|1652868|dbj|BAA17786.1| -            6.9e-53  184.5   0.7   1.7e-52  183.2   0.0   1.7   1   1   1   2   2   2   1 -
Sfam_4782            -          gi|1652868|dbj|BAA17786.1| -            1.4e-41  147.5   1.8   2.1e-41  147.0   0.7   1.8   1   1   0   2   2   2   1 -
Sfam_16989           -          gi|1652868|dbj|BAA17786.1| -            2.8e-38  136.4   0.3   9.3e-38  134.7   0.2   1.7   1   1   0   1   1   1   1 -
Sfam_13942           -          gi|1652868|dbj|BAA17786.1| -            2.9e-36  129.5   0.0   7.9e-35  124.7   0.1   2.1   2   0   0   2   2   2   1 -
Sfam_4350            -          gi|1652868|dbj|BAA17786.1| -            1.7e-33  121.1   0.3   3.4e-33  120.1   0.3   1.5   1   1   0   1   1   1   1 -
Sfam_85732           -          gi|1652868|dbj|BAA17786.1| -              1e-31  114.8   0.1   1.5e-31  114.2   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_11213           -          gi|1652868|dbj|BAA17786.1| -            9.9e-31  111.5   0.3   9.9e-31  111.5   0.3   1.5   2   0   0   2   2   2   1 -
Sfam_4209            -          gi|1652868|dbj|BAA17786.1| -            2.8e-24   90.4   0.4     1e-23   88.5   0.0   1.8   2   0   0   2   2   2   1 -
Sfam_300212          -          gi|1652868|dbj|BAA17786.1| -            7.4e-24   89.0   0.1   1.4e-23   88.1   0.1   1.4   1   0   0   1   1   1   1 -
Sfam_38366           -          gi|1652868|dbj|BAA17786.1| -            6.8e-22   82.5   0.3   1.2e-21   81.6   0.1   1.4   2   0   0   2   2   1   1 -
Sfam_48606           -          gi|1652868|dbj|BAA17786.1| -              7e-22   82.2   0.1   1.5e-21   81.1   0.1   1.3   1   1   0   1   1   1   1 -
Sfam_13872           -          gi|1652868|dbj|BAA17786.1| -            2.3e-19   74.2   0.1   3.3e-19   73.7   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_79213           -          gi|1652868|dbj|BAA17786.1| -            4.8e-18   70.4   0.6     7e-18   69.9   0.6   1.2   1   0   0   1   1   1   1 -
Sfam_89113           -          gi|1652868|dbj|BAA17786.1| -            1.1e-15   62.1   0.0     2e-15   61.3   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_2371            -          gi|1652868|dbj|BAA17786.1| -            6.7e-14   56.3   1.2   1.8e-12   51.6   0.0   2.5   3   0   0   3   3   3   1 -
Sfam_77599           -          gi|1652868|dbj|BAA17786.1| -              2e-13   54.2   0.0   3.4e-13   53.4   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_134272          -          gi|1652868|dbj|BAA17786.1| -              4e-12   49.8   0.1   5.4e-12   49.4   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_56914           -          gi|1652868|dbj|BAA17786.1| -            6.5e-12   49.5   0.0   3.8e-11   46.9   0.0   1.9   2   0   0   2   2   2   1 -
Sfam_17028           -          gi|1652868|dbj|BAA17786.1| -            6.8e-12   49.3   0.2   2.6e-11   47.4   0.3   1.7   1   1   0   1   1   1   1 -
Sfam_167920          -          gi|1652868|dbj|BAA17786.1| -            2.7e-11   47.6   0.0   3.8e-11   47.1   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_92703           -          gi|1652868|dbj|BAA17786.1| -            2.8e-10   44.7   0.3   4.2e-10   44.1   0.3   1.2   1   0   0   1   1   1   1 -
Sfam_169098          -          gi|1652868|dbj|BAA17786.1| -            3.2e-10   44.7   0.0   7.2e-10   43.5   0.0   1.5   1   1   0   1   1   1   1 -
Sfam_47464           -          gi|1652868|dbj|BAA17786.1| -            4.7e-10   43.5   0.1   1.3e-09   42.0   0.1   1.6   1   1   0   1   1   1   1 -
Sfam_24509           -          gi|1652868|dbj|BAA17786.1| -            7.3e-10   43.0   0.0   1.1e-09   42.4   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_210970          -          gi|1652868|dbj|BAA17786.1| -            1.2e-09   42.5   0.7   1.4e-06   32.5   0.1   2.2   2   0   0   2   2   2   2 -
Sfam_13758           -          gi|1652868|dbj|BAA17786.1| -            5.4e-09   39.9   0.1     8e-09   39.3   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_7183            -          gi|1652868|dbj|BAA17786.1| -            2.1e-08   37.8   0.0   3.5e-08   37.1   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_26908           -          gi|1652868|dbj|BAA17786.1| -            4.4e-08   36.9   0.1   6.9e-08   36.3   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_28603           -          gi|1652868|dbj|BAA17786.1| -              2e-07   34.8   0.0   3.2e-07   34.2   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_54782           -          gi|1652868|dbj|BAA17786.1| -            2.6e-07   34.9   0.1   5.4e-07   33.9   0.1   1.6   1   0   0   1   1   1   1 -
Sfam_31108           -          gi|1652868|dbj|BAA17786.1| -            3.2e-07   34.7   0.1   7.2e-07   33.6   0.1   1.6   1   0   0   1   1   1   1 -
Sfam_14588           -          gi|1652868|dbj|BAA17786.1| -            3.9e-07   34.0   0.1   1.4e-06   32.2   0.1   1.9   1   1   0   1   1   1   1 -
Sfam_4000            -          gi|1652868|dbj|BAA17786.1| -            4.5e-07   33.9   0.0   1.6e-06   32.1   0.0   1.9   1   1   0   1   1   1   1 -
Sfam_433837          -          gi|1652868|dbj|BAA17786.1| -            1.5e-06   32.2   0.0   3.9e-06   30.9   0.0   1.6   2   0   0   2   2   2   1 -
Sfam_215150          -          gi|1652868|dbj|BAA17786.1| -            1.6e-06   31.9   0.0   2.5e-06   31.3   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_123322          -          gi|1652868|dbj|BAA17786.1| -              5e-06   30.5   0.9   5.7e-06   30.3   0.0   1.5   2   0   0   2   2   1   1 -
Sfam_5036            -          gi|1652868|dbj|BAA17786.1| -            5.9e-06   30.5   0.0   1.1e-05   29.6   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_4888            -          gi|1652868|dbj|BAA17786.1| -            1.7e-05   29.1   0.0   3.4e-05   28.2   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_3800            -          gi|1652868|dbj|BAA17786.1| -            2.4e-05   27.8   0.1   5.4e-05   26.6   0.0   1.6   2   0   0   2   2   1   1 -
Sfam_17661           -          gi|1652868|dbj|BAA17786.1| -              6e-05   27.2   0.0   0.00013   26.1   0.0   1.6   1   1   0   1   1   1   1 -
Sfam_120302          -          gi|1652868|dbj|BAA17786.1| -            6.8e-05   26.8   0.0   9.4e-05   26.4   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_180030          -          gi|1652868|dbj|BAA17786.1| -            7.6e-05   27.3   0.0   0.00015   26.3   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_236720          -          gi|1652868|dbj|BAA17786.1| -            8.5e-05   26.0   0.0   0.00013   25.4   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_234238          -          gi|1652868|dbj|BAA17786.1| -            0.00016   24.5   0.0   0.00023   24.0   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_8821            -          gi|1652868|dbj|BAA17786.1| -            0.00019   24.6   0.0   0.00026   24.1   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_128859          -          gi|1652868|dbj|BAA17786.1| -            0.00025   25.3   0.0   0.00063   24.0   0.0   1.6   1   0   0   1   1   1   1 -
Sfam_50420           -          gi|1652868|dbj|BAA17786.1| -            0.00028   25.0   0.0    0.0023   22.0   0.0   2.1   2   0   0   2   2   2   1 -
Sfam_59611           -          gi|1652868|dbj|BAA17786.1| -            0.00059   24.4   0.0    0.0011   23.5   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_101644          -          gi|1652868|dbj|BAA17786.1| -            0.00084   22.5   0.1    0.0015   21.6   0.1   1.3   1   0   0   1   1   1   1 -
Sfam_170163          -          gi|1652868|dbj|BAA17786.1| -            0.00092   23.6   0.0    0.0018   22.6   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_27519           -          gi|1652868|dbj|BAA17786.1| -             0.0016   21.0   0.1    0.0024   20.4   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_94459           -          gi|1652868|dbj|BAA17786.1| -             0.0017   22.8   0.0     0.004   21.6   0.0   1.6   1   0   0   1   1   1   1 -
Sfam_29353           -          gi|1652868|dbj|BAA17786.1| -              0.002   22.6   0.0    0.0044   21.5   0.0   1.5   1   0   0   1   1   1   1 -
Sfam_25892           -          gi|1652868|dbj|BAA17786.1| -             0.0026   21.5   0.0       5.1   10.7   0.0   3.0   3   0   0   3   3   3   1 -
Sfam_20103           -          gi|1652868|dbj|BAA17786.1| -             0.0029   21.0   0.0    0.0048   20.2   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_98766           -          gi|1652868|dbj|BAA17786.1| -             0.0039   21.4   0.1    0.0082   20.4   0.1   1.5   1   0   0   1   1   1   1 -
Sfam_85235           -          gi|1652868|dbj|BAA17786.1| -             0.0046   20.7   0.1    0.0067   20.1   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_171892          -          gi|1652868|dbj|BAA17786.1| -             0.0047   20.2   0.0    0.0079   19.5   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_39826           -          gi|1652868|dbj|BAA17786.1| -              0.005   21.3   0.0    0.0082   20.6   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_335527          -          gi|1652868|dbj|BAA17786.1| -             0.0071   19.5   0.6    0.0099   19.0   0.6   1.1   1   0   0   1   1   1   1 -
Sfam_12892           -          gi|1652868|dbj|BAA17786.1| -             0.0071   20.0   0.3         3   11.4   0.0   2.2   1   1   0   2   2   2   1 -
Sfam_4782            -          gi|5853117|gb|AAD54323.1| -            1.1e-54  190.6   0.0   6.8e-44  155.2   0.1   2.1   1   1   1   2   2   2   2 -
Sfam_4694            -          gi|5853117|gb|AAD54323.1| -            1.3e-50  177.0   0.0   3.7e-50  175.5   0.0   1.6   1   1   0   1   1   1   1 -
Sfam_13850           -          gi|5853117|gb|AAD54323.1| -            2.1e-45  159.9   0.1   2.9e-45  159.4   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_16989           -          gi|5853117|gb|AAD54323.1| -              9e-44  154.5   0.2   8.3e-41  144.7   0.1   2.1   2   0   0   2   2   2   2 -
Sfam_13942           -          gi|5853117|gb|AAD54323.1| -            4.9e-43  151.7   0.0   2.5e-39  139.6   0.0   2.2   2   0   0   2   2   2   2 -
Sfam_11213           -          gi|5853117|gb|AAD54323.1| -              1e-32  118.1   0.0   1.5e-32  117.5   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_85732           -          gi|5853117|gb|AAD54323.1| -            2.2e-32  117.0   0.0   3.8e-32  116.2   0.0   1.5   1   1   0   1   1   1   1 -
Sfam_4350            -          gi|5853117|gb|AAD54323.1| -            1.5e-29  108.2   0.2     2e-29  107.7   0.2   1.3   1   0   0   1   1   1   1 -
Sfam_300212          -          gi|5853117|gb|AAD54323.1| -            1.3e-27  101.3   0.0   1.9e-27  100.8   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_38366           -          gi|5853117|gb|AAD54323.1| -            1.1e-26   98.2   0.0   1.7e-26   97.6   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_4209            -          gi|5853117|gb|AAD54323.1| -            1.8e-26   97.6   0.0     2e-24   90.9   0.0   2.2   2   0   0   2   2   2   1 -
Sfam_48606           -          gi|5853117|gb|AAD54323.1| -            3.3e-23   86.6   0.0   5.5e-23   85.8   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_167920          -          gi|5853117|gb|AAD54323.1| -            3.8e-22   83.3   0.0   6.7e-22   82.5   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_79213           -          gi|5853117|gb|AAD54323.1| -            5.1e-21   80.1   0.1     1e-20   79.2   0.1   1.4   1   0   0   1   1   1   1 -
Sfam_77599           -          gi|5853117|gb|AAD54323.1| -            1.3e-19   74.6   0.0   1.9e-19   74.1   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_13872           -          gi|5853117|gb|AAD54323.1| -            9.5e-17   65.6   0.0   1.5e-16   64.9   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_56914           -          gi|5853117|gb|AAD54323.1| -            5.3e-16   63.0   0.2   1.5e-15   61.5   0.0   1.9   2   0   0   2   2   2   1 -
Sfam_17028           -          gi|5853117|gb|AAD54323.1| -            1.8e-14   57.8   0.1   1.4e-11   48.3   0.1   2.6   3   0   0   3   3   3   1 -
Sfam_92703           -          gi|5853117|gb|AAD54323.1| -            3.4e-14   57.4   0.1   6.1e-14   56.6   0.1   1.3   1   0   0   1   1   1   1 -
Sfam_215150          -          gi|5853117|gb|AAD54323.1| -            3.4e-14   57.2   0.0   4.8e-14   56.7   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_28603           -          gi|5853117|gb|AAD54323.1| -            2.9e-12   50.7   0.0   5.7e-12   49.7   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_12892           -          gi|5853117|gb|AAD54323.1| -            4.5e-12   50.3   1.3   0.00042   24.1   0.0   3.5   3   1   1   4   4   4   2 -
Sfam_89113           -          gi|5853117|gb|AAD54323.1| -              6e-12   50.1   0.0   1.2e-11   49.1   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_2371            -          gi|5853117|gb|AAD54323.1| -            1.5e-11   48.5   0.1   2.4e-10   44.6   0.2   2.1   2   0   0   2   2   2   1 -
Sfam_13758           -          gi|5853117|gb|AAD54323.1| -            2.5e-11   47.6   0.0   3.8e-11   46.9   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_134272          -          gi|5853117|gb|AAD54323.1| -            1.2e-10   44.9   0.0   1.8e-10   44.4   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_169098          -          gi|5853117|gb|AAD54323.1| -            1.8e-10   45.5   0.0   4.5e-10   44.2   0.0   1.6   1   0   0   1   1   1   1 -
Sfam_54782           -          gi|5853117|gb|AAD54323.1| -            3.8e-10   44.0   0.1   7.7e-10   43.1   0.1   1.4   1   0   0   1   1   1   1 -
Sfam_47464           -          gi|5853117|gb|AAD54323.1| -            9.2e-10   42.5   0.0   1.4e-06   32.1   0.0   2.2   2   0   0   2   2   2   2 -
Sfam_14588           -          gi|5853117|gb|AAD54323.1| -            3.1e-09   40.9   0.1   6.3e-09   39.9   0.1   1.5   1   1   0   1   1   1   1 -
Sfam_85235           -          gi|5853117|gb|AAD54323.1| -            8.3e-09   39.5   0.0   1.2e-08   39.0   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_24509           -          gi|5853117|gb|AAD54323.1| -            1.3e-08   38.9   0.1   2.2e-08   38.2   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_5036            -          gi|5853117|gb|AAD54323.1| -            1.9e-08   38.5   0.0   4.1e-08   37.4   0.0   1.5   1   0   0   1   1   1   1 -
Sfam_4000            -          gi|5853117|gb|AAD54323.1| -            2.9e-08   37.8   0.0   5.6e-08   36.8   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_20103           -          gi|5853117|gb|AAD54323.1| -              1e-07   35.6   0.1   7.9e-07   32.7   0.0   2.0   2   0   0   2   2   2   1 -
Sfam_170706          -          gi|5853117|gb|AAD54323.1| -            1.1e-07   36.0   1.2    0.0044   20.9   0.0   2.6   3   0   0   3   3   3   2 -
Sfam_3800            -          gi|5853117|gb|AAD54323.1| -            1.2e-07   35.3   0.0   1.9e-07   34.7   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_123322          -          gi|5853117|gb|AAD54323.1| -            1.4e-07   35.6   0.0   2.2e-07   34.9   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_7183            -          gi|5853117|gb|AAD54323.1| -            5.5e-07   33.1   0.0   8.7e-07   32.5   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_31108           -          gi|5853117|gb|AAD54323.1| -            5.5e-07   34.0   0.2     1e-06   33.1   0.2   1.4   1   0   0   1   1   1   1 -
Sfam_8821            -          gi|5853117|gb|AAD54323.1| -            7.4e-07   32.5   0.1     1e-06   32.0   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_98766           -          gi|5853117|gb|AAD54323.1| -              2e-06   31.9   0.1   4.9e-06   30.7   0.1   1.6   1   1   0   1   1   1   1 -
Sfam_210970          -          gi|5853117|gb|AAD54323.1| -            2.9e-06   31.4   1.6    0.0051   20.8   0.2   2.2   2   0   0   2   2   2   2 -
Sfam_29353           -          gi|5853117|gb|AAD54323.1| -            3.8e-06   31.3   0.0   7.3e-06   30.4   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_16078           -          gi|5853117|gb|AAD54323.1| -              7e-06   30.4   0.0   1.3e-05   29.5   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_4888            -          gi|5853117|gb|AAD54323.1| -            1.2e-05   29.6   0.0   2.3e-05   28.7   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_59611           -          gi|5853117|gb|AAD54323.1| -            1.4e-05   29.6   0.1   2.7e-05   28.7   0.1   1.4   1   0   0   1   1   1   1 -
Sfam_120302          -          gi|5853117|gb|AAD54323.1| -            1.5e-05   29.0   0.0   3.1e-05   27.9   0.0   1.5   1   0   0   1   1   1   1 -
Sfam_46684           -          gi|5853117|gb|AAD54323.1| -            2.6e-05   28.6   0.1   4.9e-05   27.8   0.1   1.4   1   0   0   1   1   1   1 -
Sfam_401640          -          gi|5853117|gb|AAD54323.1| -            2.8e-05   28.3   0.0   4.5e-05   27.6   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_43852           -          gi|5853117|gb|AAD54323.1| -            3.8e-05   28.1   0.1     6e-05   27.4   0.1   1.3   1   0   0   1   1   1   1 -
Sfam_155368          -          gi|5853117|gb|AAD54323.1| -            5.5e-05   27.6   0.1   0.00016   26.1   0.1   1.7   2   0   0   2   2   1   1 -
Sfam_26908           -          gi|5853117|gb|AAD54323.1| -            8.1e-05   26.2   0.0   0.00012   25.6   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_169001          -          gi|5853117|gb|AAD54323.1| -            0.00011   26.5   0.0   0.00021   25.5   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_245258          -          gi|5853117|gb|AAD54323.1| -            0.00028   25.4   0.1   0.00052   24.6   0.1   1.3   1   0   0   1   1   1   1 -
Sfam_17661           -          gi|5853117|gb|AAD54323.1| -            0.00033   24.8   0.0   0.00063   23.9   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_164934          -          gi|5853117|gb|AAD54323.1| -            0.00044   24.7   0.0   0.00085   23.8   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_128859          -          gi|5853117|gb|AAD54323.1| -             0.0013   23.0   0.1    0.0026   22.0   0.1   1.4   1   0   0   1   1   1   1 -
Sfam_96089           -          gi|5853117|gb|AAD54323.1| -             0.0024   22.2   0.4    0.0052   21.2   0.4   1.5   1   0   0   1   1   1   1 -
Sfam_73947           -          gi|5853117|gb|AAD54323.1| -             0.0038   21.6   0.2     0.007   20.7   0.2   1.3   1   0   0   1   1   1   1 -
Sfam_107077          -          gi|5853117|gb|AAD54323.1| -             0.0055   21.0   0.0     0.009   20.3   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_180030          -          gi|5853117|gb|AAD54323.1| -             0.0058   21.2   0.0     0.015   19.9   0.0   1.6   1   0   0   1   1   1   1 -
Sfam_94459           -          gi|5853117|gb|AAD54323.1| -             0.0063   21.0   0.0     0.014   19.9   0.0   1.5   1   0   0   1   1   1   1 -
Sfam_170163          -          gi|5853117|gb|AAD54323.1| -             0.0064   20.9   0.0     0.018   19.4   0.0   1.7   2   0   0   2   2   1   1 -
Sfam_234238          -          gi|5853117|gb|AAD54323.1| -             0.0064   19.2   0.0     0.011   18.5   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_110835          -          gi|5853117|gb|AAD54323.1| -             0.0067   19.7   0.1     0.011   19.0   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_118897          -          gi|5853117|gb|AAD54323.1| -             0.0082   20.6   0.0     0.018   19.5   0.0   1.5   1   0   0   1   1   1   1 -
Sfam_4782            -          gi|5478797|dbj|BAA82479.1| -            8.8e-54  187.7   0.0   9.9e-45  157.9   0.1   2.0   1   1   1   2   2   2   2 -
Sfam_4694            -          gi|5478797|dbj|BAA82479.1| -            6.4e-51  178.0   0.0   2.2e-50  176.3   0.0   1.6   1   1   0   1   1   1   1 -
Sfam_13850           -          gi|5478797|dbj|BAA82479.1| -            6.1e-44  155.0   0.3   7.8e-44  154.7   0.3   1.0   1   0   0   1   1   1   1 -
Sfam_16989           -          gi|5478797|dbj|BAA82479.1| -            1.3e-43  153.9   0.0   8.6e-41  144.7   0.1   2.0   2   0   0   2   2   2   2 -
Sfam_13942           -          gi|5478797|dbj|BAA82479.1| -            4.2e-42  148.7   0.0   7.1e-39  138.1   0.0   2.0   2   0   0   2   2   2   2 -
Sfam_11213           -          gi|5478797|dbj|BAA82479.1| -            1.4e-33  121.0   0.0   2.1e-33  120.3   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_4350            -          gi|5478797|dbj|BAA82479.1| -            1.2e-31  115.0   0.1   1.4e-31  114.8   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_85732           -          gi|5478797|dbj|BAA82479.1| -            3.4e-31  113.0   0.2   6.6e-31  112.1   0.2   1.7   1   1   0   1   1   1   1 -
Sfam_38366           -          gi|5478797|dbj|BAA82479.1| -            1.8e-27  100.8   0.0   2.5e-27  100.4   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_300212          -          gi|5478797|dbj|BAA82479.1| -              7e-26   95.6   0.0   1.1e-25   95.0   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_4209            -          gi|5478797|dbj|BAA82479.1| -            3.3e-25   93.4   0.0   6.7e-24   89.1   0.0   2.2   2   1   0   2   2   2   1 -
Sfam_48606           -          gi|5478797|dbj|BAA82479.1| -            6.9e-23   85.5   0.0   1.1e-22   84.8   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_167920          -          gi|5478797|dbj|BAA82479.1| -            2.7e-22   83.8   0.1   4.8e-22   83.0   0.0   1.4   2   0   0   2   2   1   1 -
Sfam_79213           -          gi|5478797|dbj|BAA82479.1| -            1.1e-21   82.3   0.1   1.8e-21   81.6   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_77599           -          gi|5478797|dbj|BAA82479.1| -            1.5e-20   77.7   0.0   2.2e-20   77.1   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_13872           -          gi|5478797|dbj|BAA82479.1| -            2.6e-16   64.2   0.0   4.2e-16   63.5   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_56914           -          gi|5478797|dbj|BAA82479.1| -            7.4e-16   62.5   0.1   1.7e-15   61.3   0.1   1.5   1   0   0   1   1   1   1 -
Sfam_17028           -          gi|5478797|dbj|BAA82479.1| -            1.7e-15   61.2   0.4   1.2e-12   51.8   0.1   2.3   2   0   0   2   2   2   2 -
Sfam_92703           -          gi|5478797|dbj|BAA82479.1| -            2.4e-15   61.2   0.1   3.5e-15   60.7   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_215150          -          gi|5478797|dbj|BAA82479.1| -            7.4e-14   56.1   0.1     1e-13   55.6   0.1   1.2   1   0   0   1   1   1   1 -
Sfam_12892           -          gi|5478797|dbj|BAA82479.1| -            7.2e-13   52.9   0.1    0.0001   26.1   0.0   2.9   3   0   0   3   3   3   2 -
Sfam_13758           -          gi|5478797|dbj|BAA82479.1| -            3.2e-12   50.5   0.1   4.5e-12   50.0   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_89113           -          gi|5478797|dbj|BAA82479.1| -              5e-12   50.3   0.0   8.2e-12   49.6   0.0   1.3   1   0   0   1   1   1   1 -
Sfam_2371            -          gi|5478797|dbj|BAA82479.1| -            1.2e-11   48.9   0.3   2.5e-10   44.5   0.3   2.1   2   0   0   2   2   2   1 -
Sfam_134272          -          gi|5478797|dbj|BAA82479.1| -            8.1e-11   45.5   0.0   1.1e-10   45.1   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_47464           -          gi|5478797|dbj|BAA82479.1| -            3.4e-10   43.9   0.0   8.9e-07   32.7   0.0   2.2   2   0   0   2   2   2   2 -
Sfam_14588           -          gi|5478797|dbj|BAA82479.1| -              5e-10   43.5   0.0   4.5e-09   40.4   0.1   2.0   2   0   0   2   2   2   1 -
Sfam_54782           -          gi|5478797|dbj|BAA82479.1| -              7e-10   43.2   0.1   1.2e-09   42.4   0.1   1.3   1   0   0   1   1   1   1 -
Sfam_28603           -          gi|5478797|dbj|BAA82479.1| -            8.4e-10   42.6   0.0   1.2e-09   42.1   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_85235           -          gi|5478797|dbj|BAA82479.1| -            2.4e-09   41.3   0.0   3.3e-09   40.9   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_24509           -          gi|5478797|dbj|BAA82479.1| -            2.9e-09   41.0   0.1   4.1e-09   40.6   0.1   1.1   1   0   0   1   1   1   1 -
Sfam_170706          -          gi|5478797|dbj|BAA82479.1| -            3.1e-09   41.0   0.1   0.00036   24.4   0.0   2.1   2   0   0   2   2   2   2 -
Sfam_169098          -          gi|5478797|dbj|BAA82479.1| -            4.6e-09   40.9   0.1   2.1e-08   38.7   0.0   1.9   2   0   0   2   2   2   1 -
Sfam_20103           -          gi|5478797|dbj|BAA82479.1| -            1.3e-08   38.6   0.1   1.2e-07   35.4   0.1   2.0   2   0   0   2   2   2   1 -
Sfam_5036            -          gi|5478797|dbj|BAA82479.1| -            1.6e-08   38.8   0.0   3.1e-08   37.9   0.0   1.4   1   0   0   1   1   1   1 -
Sfam_123322          -          gi|5478797|dbj|BAA82479.1| -            1.9e-08   38.4   0.0   2.7e-08   37.9   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_4000            -          gi|5478797|dbj|BAA82479.1| -            6.8e-08   36.6   0.0   1.1e-07   35.9   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_120302          -          gi|5478797|dbj|BAA82479.1| -            1.1e-07   36.0   0.0   1.7e-07   35.4   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_8821            -          gi|5478797|dbj|BAA82479.1| -            1.5e-07   34.8   0.0     2e-07   34.4   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_7183            -          gi|5478797|dbj|BAA82479.1| -              2e-07   34.6   0.0   2.9e-07   34.0   0.0   1.2   1   0   0   1   1   1   1 -
Sfam_31108           -          gi|5478797|dbj|BAA82479.1| -            3.2e-07   34.7   0.2   5.3e-07   34.0   0.2   1.3   1   0   0   1   1   1   1 -
Sfam_29353           -          gi|5478797|dbj|BAA82479.1| -            1.3e-06   32.8   0.0   2.6e-06   31.8   0.0   1.5   2   0   0   2   2   1   1 -
Sfam_3800            -          gi|5478797|dbj|BAA82479.1| -            2.9e-06   30.8   0.0     4e-06   30.3   0.0   1.1   1   0   0   1   1   1   1 -
Sfam_107077          -          gi|5478797|dbj|BAA82479.1| -            3.8e-06   31.4   0.0   5.3e-06   30.9   0.0   1.2   1   0   0   1   1   1   1 -
